,node_id,x1,x2,y0,y1,influence,total_neighbor,iv_avg_nn,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42,N43,N44,N45,N46,N47,N48,N49,N50,N51,N52,N53,N54,N55,N56,N57,N58,N59,N60,N61,N62,N63
0,0,1.35834356314676,1.6658403226411298,7.51289053124948,4.26057668795959,4.7946659636760405,1,4.75382290484265,-1.5550035853873978,-0.9599397917374752,0.2267010619551639,-1.9377831370963847,-1.1401127639981476,-1.9838967420480984,-1.8067481239260563,3.846970481068509,-1.5532122064815823,0.9018501754064966,-0.045549944,1.0159999,0.79042387,0.17553188,-0.020067465,0.558647,-0.46786642,-0.906285,0.4086264,1.446069,1.2427561,-1.1083338,0.55059206,0.006453745,0.87435514,0.5016059,-1.2198727,-1.0140023,0.64305663,-1.1188246,0.10983921,-0.21992671,1.4731412,-0.16477035,-0.61178684,-0.29517817,-0.603625,0.3053098,0.54289675,-0.48375663,0.058550134,-2.2850993,-0.09059065,-0.68827397,0.49165577,-0.7595235,0.83348936,-0.25514212,0.09747198,0.17058764,0.7709356,0.6980234,-0.79543966,0.91622114,-0.5541926,0.22016475,-0.15920328,-0.1394915,-1.103772,-0.8809312,0.34195969,-0.37831742,-0.5400059,0.4483468,0.5342021,1.1050308,0.32621366,-0.009556536,0.9744847,2.6794162,0.9019305,-0.15784661,-0.20149446,0.42946604,-0.6249448,0.7927015,0.40087995,-1.0701298,1.8472394,0.5314292,0.32643414,-0.029426906,-0.3252303,0.50373,-0.63289535,-1.3604647,-0.56391996,0.88575125,-0.009091675,1.8689429,-0.23322494,1.4232486,0.54437083,0.077537455,-0.16123149,-0.37797976,0.5692566,-0.83732045,-1.100183,0.6133064,-0.6119825,0.5490848,0.59267855,-0.3712648,1.180331,-1.2829763,-0.5972653,-0.09144465,0.36812505,-0.9765367,0.586682,1.0797727,1.0623616,0.4335702,0.5359615,-0.048439912,-0.48739362,-0.49208474,-1.28411,0.27931237,0.6685311,-0.2921167,-1.5834533,-0.7628254,0.10692673,-2.0829148,-0.8729096,-0.17710064,-0.5475145,0.56225073,-0.65439266,0.711527,1.094026,1.1246159,0.49534246,0.08537274,0.16032213,0.63506955
1,1,-0.273276278602607,0.4172861249908499,-0.843139768751452,2.36352747326446,-0.302896737810312,14,-0.0351189811157283,0.7411802719062776,0.6795582608524384,-1.0804517151979955,0.9472283413786232,1.1086525198845374,0.9263915647764572,0.5522004391279779,-0.5592735962643451,0.8026264362508548,0.4280102193104477,0.53485507,-0.3987973,-0.46692345,-1.0180812,-0.50644296,0.14408967,-0.9388183,0.04567053,-0.14764471,-0.59191793,-0.24939051,-0.951636,0.056838293,-0.3539217,0.19166918,1.2556053,0.07427879,0.71520215,0.68660545,0.22828168,0.6917028,-1.8413147,0.06746516,1.5705146,-1.4499772,0.020086447,-0.21222962,0.12434646,0.58054906,0.22169888,0.84847254,-0.1344462,-2.1451771,-0.3757073,-0.47711697,1.1388408,0.20249252,0.18841146,-0.89441633,-0.833196,0.5501999,0.78229344,0.072990045,0.15660052,-0.007038843,-0.2788514,-0.37067994,0.6750528,0.4223979,-0.95690846,1.1261641,1.1994356,-0.17356916,-0.7210151,-0.3745276,-0.49048573,-0.09591359,-0.17332491,-0.35468382,1.0340527,-0.13101275,-0.54018193,-0.19673367,-0.11059848,0.0928095344814285,-0.0673282893571428,0.1809640367142857,-0.5558852592857143,0.5355450487142857,0.3457336111428571,0.0108990978571428,0.0682252866428571,0.2182640475285713,-0.1554820091428571,0.2263386355714285,-0.623095829,0.1934471739999999,-0.2038631621971428,0.0340597267142857,-0.2603541069285714,-0.5059595785714285,-0.1281583937857142,0.6027317507142858,-0.2633119853571429,0.415754845,-0.1643998121428571,0.3159629480714286,0.3145204730714285,-0.6529615457142857,-0.1509867507857142,-0.4396742649999999,0.5612135821428571,0.45436078,0.2739110555714286,0.0169307849999999,-0.1702556074285714,-0.3275656342857142,-0.4248555930714286,-0.3434878785714286,0.7131856967142858,0.3298105437857143,-0.1810395702857143,-0.1268506164285714,0.7559244507142857,0.0875301585714285,0.5600691392857142,0.3627839496428571,-0.0137318442857142,0.1545729768285713,-0.2965976525714286,-0.3376781559285714,0.1170423857142857,-0.6303014007857142,-0.0543010193571428,0.1231418292857143,-0.2109725499999999,-0.0818325687857143,-0.5715401704285715,-0.0859889547142857,0.0136242611428571,-0.3534640355714286,-0.1557540224285714,0.6069815578571429,0.3186110242571428,-0.6880500914285713,-0.182282566,-0.2119514809285714,0.4704317919999999
2,2,0.57471256264472,2.0873089867792,9.70912996408478,5.55041338084427,6.346185787103501,2,4.516532285062141,-1.3783740579032688,-0.9575330817083348,0.2843165751388472,-1.7148378173428682,-0.3107484967716351,-1.7383757020680692,-0.9220776612264118,1.4662715480623538,-1.3679215267161098,0.9018501754064966,-0.8613274,0.082446516,0.7315936,-1.582758,0.5624961,-0.7541279,1.0451366,0.6682159,-2.2429278,-0.38948104,0.6846034,-0.6648315,-0.36999717,0.73326325,-0.20885253,1.1074625,-0.40002364,0.91604966,0.7006304,0.76644516,-0.6621901,-0.45044908,-0.15557571,0.30234632,-1.2812963,-0.7076111,-1.036151,1.298607,-1.1576226,-1.0275862,-0.45150393,-0.19375575,-1.1412843,-0.8423435,-0.97015536,-0.11701615,0.9343879,0.49878263,0.8736316,0.4576732,-0.21492898,0.8160156,-0.23611066,-0.32342732,0.6576356,0.7194235,0.72648543,-0.15395053,-0.7270876,-1.2487715,0.7846459,-1.3474813,-0.9138747,-0.7441309,-0.34014714,1.0886972,0.19875796,1.0533432,1.0457288,1.314042,-0.6684876,-0.6227607,0.7453219,2.0022495,0.7387757540000001,-0.0572401,0.66352151,0.05821933,-0.38958112,0.181464385,0.400912075,0.889223915,-0.7884247799999999,0.237071395,0.0698971099999999,0.623682745,0.12241483,-0.4633955999999999,-1.3502548,-0.6047836,-1.38769005,-0.0959775999999999,0.497744835,0.660555225,0.14433613,-1.35055812,0.80071775,-0.2462256199999999,-1.7724261499999998,-0.262575375,-1.19540625,0.74482648,0.1822789699999999,-0.98808274,1.428709,-0.8982175,-0.7817439500000001,0.251448555,-0.42475158,-0.586159575,0.4606838085,0.7121029000000001,-0.1357104090999999,0.740551105,-0.36515209,0.344558963,-0.03508867,0.1868105,-0.4064522279999999,1.0056383800000002,-0.376651868,-0.011440635,-0.7156521499999999,-0.3053294,0.548436285,0.07516901,1.72152945,-0.11769257,-0.35651421,0.177235855,-0.45848174,1.6525639,1.24823,0.3289782,-0.252372745,0.122528207,-0.432588995,-1.29334165
3,3,-1.21850579303268,0.6352730680164821,-1.24687375897152,2.0122946024164,-1.6062043523892502,8,-0.8126539735965803,-0.3185968929984957,-0.5718923072307707,0.1935866186415973,-0.1443448652824736,-0.6688352741166645,-0.1441045202787891,-0.2764408179122477,-0.3192526516922625,-0.2561774481232742,0.9018501754064966,-0.54826856,-0.8479473,-0.73370874,0.6123252,-0.28495637,0.074647635,-0.6465797,0.097840965,-0.4343704,-0.4742068,0.7805422,-0.6848839,0.6762781,0.6044813,0.9035412,0.0849778,-0.20467283,-0.13795207,1.0178269,0.15178387,0.56974006,-0.22809207,0.28777403,-0.0064990236,-1.2296823,0.05452923,-0.71980786,1.8929422,0.23942176,1.0825348,0.87669474,0.10959522,-1.2960768,0.3149807,-0.07742181,1.006837,1.1678818,-0.41424847,0.17251307,1.2743828,-1.1532295,0.014073033,-0.25050384,-0.5716751,-0.40024891,0.25162062,-0.39756864,-0.20204017,-0.6612339,0.6633052,0.31977928,-0.51552105,-1.0374023,1.5767423,-0.70825887,1.3314905,0.65214413,0.8361854,1.1195313,-0.5174879,-0.20910187,0.53669137,0.4176786,0.11936535,0.295171719075,0.15294496625,-0.15827989875,-0.2058829037499999,0.07670710925,-0.28741051125,-0.1748438269999999,0.010913905,-0.565431513375,-0.5361729024999999,-0.180868625375,-0.24302392275,0.0350424936249999,-0.14811056625,-0.6119694767749999,-0.339101098375,-0.67994974375,-0.0242044175,0.1877339875,-0.319162815,0.37809937,-0.27155503575,0.8267693564999999,0.51622624875,-0.52009334275,-0.625049553,-0.5652653175000001,1.40415678375,-0.03108961525,-0.7083527987499999,0.0196666707499999,0.2226097028749999,0.042799807125,-0.365651868625,-0.52688583875,0.041265887,0.6177066,-0.5914645839999999,-0.5784102293749999,0.2233620954999999,0.1954770157499999,0.403177431875,-0.53805036875,-0.4321860925,0.3096852556325,-0.6601555732500001,-0.260197060625,1.07054076875,-0.2406562901624999,0.5300844925,0.4152124125,0.0404278687499999,0.506844185375,0.179100508825,-0.375394756375,-0.118228035,-0.982302445,0.40142878875,1.0534562025,-0.0112355474999999,-0.5396782424999998,0.23382650375,0.3921652401875,-0.3023741175
4,4,0.0141540766302887,-0.465316226119838,1.06746239992008,1.11934690736157,-0.41105660446524,14,-0.0949997825726843,0.7411802719062776,1.4344830144488367,-0.3924558509477869,0.8882454881133764,1.0751910626457242,0.8865874671256716,0.6551384812975275,-0.5404578903746602,0.6967460478134421,-0.51966969288165,0.8086648,-0.17517515,0.37122884,0.4923795,0.9053426,0.38185677,-0.50221395,0.0012157953,0.96132225,0.41470432,-1.0176133,1.4353874,0.81248903,0.155787,-1.2699403,0.8692184,0.19485675,-0.04790655,-0.058827676,0.4122828,0.5745858,-0.34755415,-0.17803131,-0.42432544,-0.68934864,0.89265156,0.530366,0.79168725,-0.047099616,-1.423333,1.1040927,-0.59312737,-0.061067194,-0.89119345,0.20273979,-0.07015555,0.3735376,-0.12843429,0.41479102,0.07464885,0.98898613,-0.017002823,0.8180855,-0.094156496,0.40049183,0.010125081,0.2834606,0.88516176,-1.1014844,-0.19216384,0.9052283,-1.5268056,-0.3379256,0.45785293,-0.7836064,-0.02712021,-0.07671329,0.7941841,0.73053056,-0.11463083,-0.727339,-0.5999469,-0.33874336,0.28640753,-0.0443827274285714,-0.5143116080714285,0.0470686087142857,0.1522422099999999,0.1897620840714285,0.3809530360000001,0.004143231,0.0079457233571428,-0.0937967611428571,-0.9306291860714284,0.1937301889285714,0.0040488688571428,0.4650950183714286,0.0568594571428571,-0.2682950525,-0.0813315021428571,-0.616061963642857,-0.0049254180714285,1.0564409389285714,0.0414903003571428,-0.2250630702857143,-0.3746786575714285,0.0036585588571428,0.2584671021428572,-0.4574398117142857,0.1439516760999999,0.2740266379,-0.2431909639285714,0.3547784650714285,-0.5845621333571429,0.3100013609285715,-0.2305262685714285,0.0106841478571428,-0.5194442848571429,-0.5629275450000002,0.5629346321428571,0.2631514913071427,-0.1317310424285714,0.146035626,0.2500044797142857,0.6560159671428571,-0.2773156954499999,0.1184199585714285,0.0513278028571428,-0.149337816,-0.1495703617857143,-0.2540371834285714,0.292552702,-0.6308463021428572,-0.0212177889285714,-0.1972304080714285,-0.1523842626428571,-0.0712022619285714,0.2279489382142856,-0.2013419204285715,-0.1161760879285714,-0.3939554517142856,0.4369822381428571,0.3529250414285714,0.6367263924285714,-0.7352984260000001,0.1257544714285714,-0.4170228620285715,0.1476172843214285
5,5,-0.521400263718216,-1.28763447188498,-2.30848283842806,-0.995266121853313,-1.5587513759181395,12,-0.9604221171114918,0.3879212169380197,0.0091567699327189,0.9819474290864132,0.4989928132713114,0.6783242468264545,0.5125694342588188,0.5222312105317661,-0.4693236641455506,0.3923399310558799,-0.0655730682896012,-0.42661887,-1.1378027,0.06946006,0.85164464,0.77675176,1.1237601,-0.12769713,-0.534657,-0.37050134,-0.024392452,1.0398839,-0.67196906,-0.6604676,0.25567573,-0.6593915,-0.018563092,-0.439701,-0.64341843,0.32669356,-0.17141536,-0.22596787,0.31854263,-0.08872625,1.52473,0.06599331,-0.31496188,0.08730793,0.011550535,-0.9797951,-0.06923385,0.5658546,-0.46638757,0.5948477,0.3059943,-0.8238836,0.063881375,-0.798347,1.5548155,0.39669985,1.7397517,0.65075445,0.22095877,0.8366829,-0.07723275,0.14576031,-1.0293729,-0.4021209,0.28027457,-1.7259055,-0.17592475,0.8087765,0.894678,0.2060748,-0.7952809,-0.82584226,-0.38298595,-0.4529259,-0.3148951,0.56400245,1.0381857,-0.28254774,0.5176186,-0.1304418,0.61613023,0.0414997949166666,-0.3355443124416666,0.2637077235,-0.0967030189166667,0.5766505558333334,0.4002182606666667,-0.5917551591666668,0.18512954125,-0.1901939738333333,-0.1179956637499999,0.02658863,-0.3865319433333333,1.0699882416666666,-0.1829565665833333,-0.1791719016666666,0.0948118308333333,-0.3620462378333333,0.1777820683333333,0.3163230208333333,-0.1895385820833333,-0.0064365549999999,-0.2757607383333333,0.1124856745833333,1.0002329449999998,-0.3003110134583333,0.0039397870833333,-0.071780375,0.3858156183333334,0.2736071151666666,-0.3776147013333333,0.522704536,-0.4010710674999999,0.4810282261333333,-0.3007911745833334,-0.1072945735833333,0.2868469875000001,0.3374528731666666,0.7398943408333333,-0.4994628445833333,0.264626999,0.2641853305833333,0.1136450299999999,-0.3603313383333333,-0.2127611183333333,0.2611795688333333,-0.8235584833333333,-0.4024651239999999,-0.2209043916666666,-0.9008374991666668,0.3152883591666666,-0.074913765,-0.4353186205833333,0.1977208454166666,0.7932520826666666,-0.2379217374999999,-0.0411965145833333,-0.2317290986666666,0.15329416,0.6768060450000001,-0.15930243125,-0.5222067066666667,0.0409244908333333,-0.2182236331666666,0.1714597713333333
6,6,0.7829724193026809,0.7138581129767441,1.0937131578823,3.87436918742503,1.31789288386514,13,1.0095826315359764,0.5645507444221485,0.1146141431025316,-0.2791361559397479,0.6023414657465137,1.2810104255930346,0.5964858377767067,0.7666496819689157,-0.5427994116153988,0.6417696922786316,0.627079076605239,-0.3294433,1.0286443,-0.31916595,-1.0423315,0.5492821,0.8094142,0.20002718,-0.03729458,0.6915828,0.4839957,1.3629354,-0.21493801,0.73218477,-0.7832699,-1.617752,-0.728569,-0.06028056,-0.3016954,0.57755315,0.13290374,0.8325161,-1.2067541,0.57676977,-0.5542882,0.12040023,-0.0149582075,-1.2725713,0.10749474,0.025870588,-0.5020792,0.18560886,-1.0839636,-1.090127,-0.8374682,0.116467394,0.38278306,0.013254255,0.071084104,-0.18109094,-0.6064609,-0.3201234,0.48823854,-1.0279369,0.9581777,-0.10867903,0.4202628,-0.11291652,-0.5052419,-1.1166322,-0.08880995,1.0844132,-1.2969571,0.19791369,0.006696309,-0.7245082,0.40954277,-0.100988045,0.43447173,0.17808618,0.23347603,-0.36496034,-0.32148358,0.39564052,0.14577065,-0.2688563053846153,-0.0229992992307692,0.3525066469230769,-0.1576563346153845,-0.3200553742307691,0.7318031084615384,-0.8800721023076922,0.1480827861538461,-0.0811955482307692,-0.298340399076923,-0.3148658853846153,-0.3075400816153846,0.5076596753846153,0.3545901002307693,-0.4832608152307692,0.4180408256923077,-0.6254103534615385,0.319918935076923,-0.011138044076923,-0.3861112038461539,0.5217061366153847,0.0629436861538461,-0.1722867192307692,0.1497487887692307,-0.8808887030769232,-0.3402007573076923,-0.9599940158461536,0.5886519226923077,-0.0384147692307692,-0.4190638035384614,0.1769839784615385,-0.7886744853846154,-0.2084316263384615,-0.1233236159999999,-0.7608412396923078,0.2341111907692307,0.7038422230769231,0.0211114576153846,-0.0164428546153846,-0.0222730279999999,0.400750693076923,-0.0854128908461538,-0.0488762746153845,0.3652166546153846,0.0195927592307692,0.0729154976923077,-0.1015648188461538,0.0078862751538461,-0.4290162169230769,-0.170540513076923,0.1780204073846154,-0.3918825903846153,-0.1770753253846154,-0.1569748796923077,-0.0152571846923076,0.3254213243846153,-0.3858715616923077,0.985236376153846,0.4278689392307692,0.0029740838461538,-0.290322551076923,0.0692631756153846,0.0682640791538461,-0.1184478234230769
7,7,-0.921852649965221,-0.7076150874619851,-1.34605798843946,-0.627903129296256,-2.24918084631782,13,-1.6322317907709978,0.5645507444221485,-0.4661313816885359,1.3624364827675166,0.252139750489924,1.55880928647492,0.2813310410828411,1.1489551053942917,-0.5120264825337014,0.5847571754277168,0.0775368790027211,-0.095288455,-0.059091143,0.4124151,-0.25978255,0.61403185,-0.043054245,-0.6180687,-0.22583595,0.47240496,-1.2015991,0.65411377,-1.5616866,0.51419944,-0.14543466,-0.31436256,-1.0696478,0.6016407,0.2285026,-0.6788666,0.46918285,-0.5922359,-0.30208763,0.33364907,1.5428733,-0.014810109,-0.10298971,0.33422363,0.2344544,-0.6952805,-0.120273344,0.15667188,-1.3381425,1.0077599,-0.5817853,-0.93315923,-0.192888,0.6531889,-0.28860095,-0.2341052,-0.6057291,0.74186224,0.4399546,-0.5434382,0.79479396,1.0000492,-0.4392236,-0.004812441,-0.0821834,-1.5466155,0.010120337,0.76442915,0.5846342,1.1024814,-0.29090855,0.11834921,-0.35662243,-0.76517093,0.4816247,0.65931106,1.4005584,0.48906898,1.1202595,0.41681722,-0.325274,-0.3580511042307692,0.1601531092307692,0.1711128513384615,-0.0452431121538461,0.7176081235384615,0.379257973076923,-0.1660880273076922,-0.2083551138461538,0.0561269235384615,-0.6064659835384615,0.5149777816923077,-1.2017846246153845,0.8109257923076922,0.2365273605230769,-0.3011254179538461,-0.2836414709230769,-0.2379767303076922,0.2916093697692308,0.4791885253846154,0.1816397014615384,0.3667498761538462,0.1857873991538461,0.0250561627692307,0.6868334823076925,-0.3020379917692307,0.0372416196923076,-0.0061672169230768,0.5826376230769232,0.0467608173846153,-0.1946083610769231,0.4065583272307692,-1.0311548492307692,-0.163203701876923,-0.5695669151538462,-0.4959159133076923,0.1437930206846153,0.5008333985615385,-0.4908062861538462,-0.512998882576923,0.2235333607692307,-0.0072810615384615,0.925582613076923,-0.1113457149230769,0.2537150269230769,0.1618949015384615,-0.8122491661538463,-0.1191615418461538,0.0431468603076923,-0.2922860730769231,-0.2773729523846154,0.1035579962307692,-0.5376221607692308,0.2621070084615385,0.3089234827692307,-0.423836430076923,0.0882768882307692,0.0004941015384615,-0.2179941211538461,0.3943463984615384,0.3508065484615384,-0.65037635,0.1190180505384615,-0.5159290560769231,0.3418439813076923
8,8,1.71294362865742,-1.3646091150579398,2.43878982769064,-1.7903201861561702,2.28743885778942,2,0.785154878570647,-1.3783740579032688,-0.9592435570977444,0.2967286728502829,-1.8452315751722768,-1.1052611715887526,-1.8507793519438496,-1.372324188180818,1.4662715480623538,-1.3679215267161098,0.9018501754064966,0.30919313,-0.07343955,1.0769118,0.75742495,-0.016958684,0.9470834,0.5194815,0.37634137,-1.6760206,0.75477874,1.1797943,-0.4773552,2.004844,-0.66095203,0.27470443,-0.2828323,-1.5186768,-0.31815964,0.44571763,-0.21475023,-0.18473744,-1.5779481,1.0466073,-0.27854893,-0.67100644,-0.1523709,-0.6609431,0.90268046,0.71592766,-1.2622643,1.1030885,-1.403733,0.5453774,0.04765305,-1.2142828,0.050687745,0.9433098,-0.35378018,-0.97131366,1.3503132,0.36298975,0.39655524,-1.3001,1.2834651,-0.62798965,0.19674043,-0.6186559,-0.9695783,0.30686572,-0.123636805,-1.4349687,-1.6079645,-0.37977266,1.6427714,0.36835474,0.7006413,-0.04735558,0.33059576,1.6546522,-0.43955663,-0.4627492,0.51295406,-0.6539088,-1.0566182,-0.25838463,0.9560808,0.333574687,1.0509124,-0.678146495,-0.790179225,0.520203405,0.3670741349999999,-0.5636222882499999,1.60383615,1.39589765,-0.890126525,-0.4131132749999999,0.517505395,-0.85048179,0.535588975,0.46248495,0.071730605,-0.132245977,0.2359300449999999,-0.4669093749999999,-0.93680635,1.1418693750000002,0.522860994,-1.30228025,-1.2144194,-0.828375835,-0.3019970999999999,0.305060745,-0.034196055,1.00385025,-0.54788028,-0.175276885,-0.780306285,-0.871848575,-1.0468992,0.8242251700000001,0.69502285,-0.4951266805,-1.0427058,0.340252815,0.62432765,-0.421115665,-0.6217608075000001,0.7215217899999999,-0.975402935,-0.4693743,0.19670443,-1.3631590999999998,-0.2901280175,0.46677987,0.6729609449999999,0.0905808279999999,0.5847304849999999,-0.47072301,-0.2020742999999999,-0.3892992,0.6585053925000001,0.99812865,0.93246008,-0.650239912,-1.00570125,-0.188950515,-0.3305651
9,9,-1.80186364917722,1.03613654425564,-4.73554969414634,-0.0558283039038968,-4.6616826331824806,2,-0.8879728634065956,-1.3783740579032688,-0.8968320341930899,0.1759851682602974,-0.8983232083303503,-0.3107484967716351,-0.9882089464014044,-1.135541574276383,1.4662715480623538,-1.3679215267161098,0.9018501754064966,2.0751083,-0.77700627,0.89429414,0.53736746,-0.19339229,0.8093352,0.23217274,-0.086795725,0.034375113,-0.9913832,-0.6065599,0.15895751,1.0447001,0.18347566,-0.43330207,-0.9104731,-0.8783183,-1.0550631,0.63254726,-0.71839,0.9660132,-1.4894551,0.64178884,0.6960151,-1.6051792,-1.289763,-0.5681366,0.9381063,0.74678326,0.13096388,0.8297053,-0.16442198,-0.08378031,0.16355298,-1.6791586,-0.43045703,-0.5537928,0.33581287,-0.09348082,0.74257916,0.4399155,0.05192841,-1.3481585,0.9442887,0.11765484,-0.7933505,-0.8591437,0.2072976,0.1941733,-1.6666161,-0.5033774,0.70004326,1.4910802,0.51068354,0.8440196,-0.6233451,-0.10245011,1.2578254,1.2828174,0.9060228,-0.055817492,0.06369478,-0.06630123,-1.4820104,-0.1747981,-0.45464874,0.5414223199999999,0.51742635,-0.195492823,0.275777145,-0.182465335,-0.17293885,1.41382465,-0.0029849099999999,-0.28145517,-0.537416465,0.101704668,-0.0262264399999999,0.0699632175,0.266006125,-1.15431335,-1.75759125,0.7556896799999999,-0.0326596275,0.718215065,-1.0594662,0.88077815,0.1317179849999999,-0.65159466,0.0721869285,-0.79790165,0.256215315,0.3589586349999999,0.9462634,0.52681941,0.255936633,-0.4974909,-0.0075406595,-0.1808871825,-0.631101065,0.8735268285,0.59300448,-0.7265565,1.14143915,-0.429805565,0.0163346799999999,0.0481731165,-0.747522475,0.0668689,-1.31348625,-0.076169315,0.46730361,-0.279816405,-1.20584585,-1.00482055,0.01304298,0.4068886,0.333062675,-0.18128085,0.608899085,-0.16079577,0.0352493399999999,0.62169821,0.61449257,-1.3750339299999998,0.696603235,-0.432162425,-1.337197325
