0	63
0	74
0	188
0	222
0	280
0	366
0	440
0	478
0	495
0	537
0	575
0	593
0	613
0	626
0	644
0	686
0	734
0	762
0	808
0	833
0	926
0	949
0	954
1	3
1	216
1	339
1	564
2	305
2	535
2	835
3	240
3	340
3	378
3	413
3	444
3	546
3	604
3	771
3	814
3	849
3	869
3	954
3	989
4	187
4	339
4	390
4	444
4	506
4	571
4	831
5	63
5	162
5	179
5	324
5	375
5	424
5	431
5	607
5	695
5	922
6	28
6	36
6	129
6	184
6	274
6	289
6	368
6	642
6	644
6	736
6	774
6	823
6	980
7	13
7	223
7	226
7	481
7	524
7	894
7	953
8	174
8	300
8	441
8	695
8	849
9	100
9	510
9	514
9	539
9	556
9	561
9	576
9	640
9	679
9	794
9	888
10	29
10	618
10	856
11	299
11	443
11	484
11	595
11	696
11	730
11	740
11	904
12	395
12	680
12	748
13	205
13	743
14	41
14	67
14	125
14	370
14	579
14	581
14	583
14	605
14	617
15	31
15	90
15	119
15	120
15	141
15	199
15	253
15	288
15	289
15	314
15	330
15	378
15	446
15	450
15	632
15	651
15	703
15	722
15	731
15	733
15	783
15	803
15	862
15	873
15	969
15	984
15	995
16	32
16	157
16	285
16	361
16	434
17	915
18	149
18	244
18	357
18	409
18	621
18	657
18	665
18	767
18	786
18	930
19	574
20	25
20	34
20	59
20	86
20	173
20	252
20	288
20	332
20	336
20	372
20	426
20	612
20	658
20	681
20	707
20	769
20	821
20	850
20	891
20	937
20	950
20	967
21	176
21	187
21	495
21	595
21	599
21	695
21	734
21	833
21	999
22	140
22	191
22	201
22	235
22	284
22	285
22	509
22	609
22	722
22	868
22	924
23	106
23	243
23	262
23	370
23	533
23	621
23	714
23	719
23	808
23	952
23	960
23	966
24	474
24	491
25	69
25	89
25	93
25	117
25	127
25	157
25	220
25	224
25	291
25	412
25	612
25	749
25	758
25	865
25	878
25	981
26	33
26	60
26	69
26	113
26	162
26	167
26	168
26	224
26	235
26	274
26	332
26	387
26	446
26	448
26	490
26	504
26	523
26	609
26	707
26	827
26	862
26	873
27	320
27	406
27	413
27	425
27	458
27	475
27	485
27	501
27	591
27	850
27	852
27	901
27	980
28	56
28	96
28	100
28	250
28	253
28	361
28	384
28	388
28	396
28	514
28	679
28	924
28	938
29	73
29	226
29	474
29	881
30	40
30	118
30	127
30	138
30	162
30	165
30	167
30	188
30	201
30	248
30	331
30	357
30	395
30	467
30	555
30	561
30	618
30	625
30	663
30	689
30	691
30	738
30	850
30	951
30	972
30	984
31	39
31	141
31	144
31	211
31	277
31	414
31	425
31	556
31	594
31	679
31	727
31	782
31	839
31	878
31	908
31	924
31	996
32	104
32	152
32	285
32	320
32	388
32	410
32	690
32	744
33	256
33	356
33	424
33	595
33	607
33	618
33	810
33	876
33	926
33	953
34	74
34	228
34	311
34	398
34	543
34	629
34	681
34	707
34	756
34	761
34	951
34	971
35	64
35	98
35	162
35	178
35	179
35	222
35	324
35	347
35	440
35	583
35	756
35	762
35	837
35	854
35	877
35	923
35	968
36	119
36	126
36	129
36	212
36	257
36	376
36	420
36	476
36	516
36	566
36	672
36	688
36	690
36	724
36	823
36	957
36	980
37	530
38	169
38	427
38	533
38	588
38	647
38	648
38	759
38	809
38	849
38	876
38	922
38	939
38	989
39	69
39	70
39	220
39	284
39	292
39	330
39	381
39	398
39	475
39	521
39	544
39	546
39	594
39	661
39	778
39	783
39	997
40	69
40	90
40	141
40	188
40	273
40	288
40	338
40	378
40	469
40	490
40	492
40	542
40	622
40	679
40	733
40	753
40	806
40	878
40	938
41	64
41	86
41	118
41	138
41	186
41	188
41	239
41	403
41	528
41	579
41	605
41	655
41	657
41	658
41	914
41	967
42	966
43	61
43	72
43	75
43	138
43	161
43	228
43	418
43	614
43	698
43	711
43	749
43	818
43	844
43	891
43	967
44	127
44	234
44	450
44	550
44	646
44	713
44	748
44	803
44	806
44	823
44	890
45	130
45	735
45	901
46	70
46	381
46	464
46	698
46	938
46	958
46	965
47	138
47	161
47	202
47	228
47	270
47	318
47	462
47	565
47	577
47	652
47	711
47	751
47	786
47	787
48	58
48	162
48	186
48	255
48	324
48	377
48	383
48	437
48	581
48	725
48	780
48	793
48	808
48	854
48	898
48	923
49	89
49	398
49	751
49	787
50	51
50	293
50	389
50	491
50	507
50	627
50	666
51	58
51	63
51	64
51	132
51	227
51	255
51	404
51	437
51	491
51	620
51	654
51	674
51	809
51	857
52	60
52	211
52	338
52	501
52	510
52	562
52	729
52	803
52	878
52	914
52	938
53	276
53	417
53	885
54	198
54	321
54	409
54	411
54	455
54	609
54	624
54	751
55	83
55	140
55	161
55	217
55	233
55	266
55	609
55	621
55	632
55	835
55	958
56	556
56	598
56	955
57	82
57	660
57	905
58	64
58	84
58	86
58	239
58	334
58	537
58	583
58	631
58	701
58	779
58	786
58	793
58	821
58	851
58	875
58	910
58	937
58	972
58	974
59	69
59	102
59	173
59	202
59	292
59	331
59	347
59	387
59	407
59	446
59	501
59	505
59	542
59	543
59	545
59	619
59	621
59	707
59	726
59	733
59	785
59	937
60	201
60	224
60	384
60	460
60	510
60	661
60	933
60	936
60	972
61	93
61	203
61	348
61	477
61	750
62	702
62	848
63	64
63	68
63	89
63	107
63	255
63	256
63	280
63	281
63	300
63	311
63	324
63	436
63	526
63	612
63	697
63	749
63	783
63	827
63	828
63	837
63	851
63	949
63	969
64	74
64	102
64	124
64	167
64	334
64	338
64	340
64	370
64	401
64	536
64	544
64	545
64	605
64	661
64	761
64	841
64	857
64	861
64	960
64	998
65	457
65	702
65	718
65	773
65	811
67	116
67	125
67	313
67	401
67	408
67	448
67	779
67	838
68	80
68	150
68	162
68	334
68	401
68	427
68	493
68	543
68	767
68	838
69	81
69	157
69	378
69	381
69	384
69	404
69	510
69	519
69	541
69	558
69	584
69	667
69	668
69	733
69	753
69	850
69	868
69	922
69	933
69	938
69	971
70	100
70	115
70	210
70	234
70	273
70	297
70	345
70	404
70	434
70	509
70	562
70	632
70	663
70	698
70	733
70	769
70	798
72	228
72	448
72	665
72	929
72	936
73	525
74	83
74	89
74	98
74	124
74	150
74	199
74	242
74	254
74	337
74	514
74	581
74	651
74	861
74	942
75	80
75	114
75	149
75	233
75	258
75	314
75	333
75	342
75	411
75	689
75	768
75	857
75	880
76	709
77	78
77	106
77	107
77	169
77	256
77	360
77	501
77	631
77	771
77	911
77	953
77	960
78	179
78	236
78	280
78	324
78	385
78	456
78	527
78	547
78	717
78	814
78	849
78	974
79	976
79	994
80	203
80	334
80	533
80	704
80	853
80	856
80	969
81	118
81	141
81	194
81	248
81	273
81	378
81	408
81	410
81	494
81	513
81	614
81	621
81	651
81	731
81	753
81	805
81	811
81	854
81	857
81	865
81	963
81	965
82	576
82	623
82	757
82	839
83	115
83	202
83	211
83	233
83	292
83	337
83	378
83	609
83	663
83	667
83	733
83	769
83	796
84	89
84	98
84	117
84	138
84	188
84	196
84	242
84	343
84	555
84	587
84	593
84	612
84	701
84	756
84	761
84	801
84	808
84	846
84	907
84	939
85	91
85	114
85	206
85	221
85	611
85	643
85	711
85	768
85	786
85	880
85	899
85	902
85	950
86	227
86	389
86	526
86	536
86	545
86	579
86	581
86	701
86	756
86	780
86	874
86	942
87	192
87	655
87	874
87	923
88	389
88	436
88	531
88	578
88	665
88	693
88	936
89	166
89	314
89	356
89	531
89	545
89	632
89	674
89	681
89	833
89	838
89	938
89	942
89	967
89	972
90	239
90	242
90	263
90	264
90	284
90	445
90	460
90	512
90	536
90	555
90	574
90	613
90	663
90	698
90	807
90	938
90	944
90	984
91	122
91	136
91	258
91	357
91	381
91	541
91	577
91	617
91	662
91	796
91	835
91	907
91	958
93	105
93	178
93	188
93	232
93	239
93	336
93	372
93	377
93	419
93	467
93	543
93	759
93	779
93	814
93	833
93	853
93	907
93	974
95	126
95	361
95	369
95	423
95	566
95	776
96	263
96	420
96	549
96	640
96	733
96	741
96	888
97	198
97	327
97	417
97	563
97	738
98	178
98	206
98	321
98	334
98	343
98	540
98	593
98	668
98	801
98	939
98	971
98	989
99	101
99	260
99	379
99	424
99	495
99	506
99	547
99	607
99	618
99	649
99	674
99	734
99	911
99	922
99	954
100	119
100	142
100	145
100	261
100	297
100	384
100	416
100	423
100	434
100	552
100	745
100	892
101	227
101	255
101	312
101	427
101	437
101	495
101	527
101	543
101	597
101	620
101	639
101	668
101	684
101	694
101	849
101	944
101	960
102	165
102	186
102	188
102	312
102	468
102	496
102	540
102	543
102	561
102	583
102	587
102	668
102	756
102	828
102	951
102	954
102	997
103	341
104	257
104	263
104	388
104	450
104	460
104	469
104	644
104	782
104	806
104	817
104	878
105	113
105	150
105	255
105	331
105	336
105	403
105	437
105	472
105	544
105	583
105	624
105	639
105	725
105	780
105	785
105	808
105	809
105	854
105	856
106	138
106	196
106	252
106	299
106	526
106	649
106	686
106	741
106	842
106	898
106	926
106	939
107	133
107	204
107	343
107	478
107	500
107	513
107	540
107	573
107	613
107	654
107	686
107	715
107	762
107	790
107	811
108	298
108	420
108	458
108	465
108	863
108	903
109	202
109	210
109	397
109	446
109	461
109	472
109	621
109	661
109	693
109	698
109	726
109	749
109	769
109	794
110	152
110	298
110	475
110	741
110	817
111	344
111	510
111	550
111	905
111	925
112	162
112	179
112	551
112	629
112	648
112	808
112	939
113	124
113	199
113	222
113	224
113	321
113	350
113	402
113	467
113	514
113	537
113	575
113	658
113	663
113	668
113	783
113	840
113	850
113	930
113	942
113	972
114	403
114	488
114	657
114	676
115	211
115	235
115	285
115	352
115	408
115	430
115	450
115	690
115	721
115	806
115	851
115	857
115	924
115	991
115	996
116	125
116	207
116	265
116	437
116	544
116	583
117	199
117	242
117	248
117	326
117	402
117	545
117	584
117	631
117	733
117	735
117	749
117	797
117	814
117	859
117	898
118	132
118	286
118	321
118	448
118	468
118	501
118	534
118	643
118	707
118	772
118	936
118	974
118	990
119	146
119	184
119	227
119	274
119	284
119	361
119	388
119	469
119	476
119	504
119	594
119	598
119	672
119	693
119	727
119	744
119	748
119	753
119	892
119	996
119	997
120	414
120	594
120	680
121	190
121	941
122	233
122	318
122	430
122	519
122	529
122	554
122	609
122	611
122	716
122	746
122	769
122	927
122	947
123	128
124	183
124	203
124	284
124	314
124	324
124	331
124	337
124	347
124	419
124	528
124	593
124	620
124	648
124	701
124	793
124	947
124	960
124	966
125	268
125	329
125	403
125	477
125	793
126	146
126	253
126	296
126	656
126	839
127	161
127	321
127	407
127	460
127	544
127	621
127	622
127	693
127	726
127	807
127	949
127	951
128	155
129	504
129	514
129	516
129	744
129	823
130	886
130	935
131	627
132	227
132	437
132	507
132	520
132	533
132	620
132	636
132	647
132	731
132	805
132	881
132	989
133	159
133	405
133	431
133	489
133	495
133	518
133	547
133	668
133	673
133	696
133	697
133	771
133	801
133	894
133	898
133	922
134	182
134	776
134	897
135	397
135	400
136	225
137	597
137	829
138	188
138	220
138	222
138	244
138	296
138	331
138	334
138	347
138	545
138	575
138	612
138	628
138	684
138	689
138	756
138	765
138	840
138	907
138	949
138	951
138	989
139	181
139	400
139	442
139	623
139	855
140	271
140	345
140	430
140	509
140	609
140	646
140	713
140	872
140	958
141	157
141	220
141	224
141	228
141	338
141	384
141	490
141	574
141	584
141	587
141	636
141	681
141	765
141	793
141	808
141	891
141	914
142	168
142	336
