,node_id,x1,x2,y0,y1,influence,total_neighbor,iv_avg_nn,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42,N43,N44,N45,N46,N47,N48,N49,N50,N51,N52,N53,N54,N55,N56,N57,N58,N59,N60,N61,N62,N63
0,0,1.99400932146097,-1.38876752631916,4.3014361938437,-3.04270520187059,1.919181514612,1,3.956500600831746,-1.6591515864380282,-1.0463948016227864,0.2439761630165085,-2.7662960404636388,-1.1761394215401002,-2.7977908401829352,-1.362466997432758,4.091945715924211,-1.6582715140499853,0.9688328249868338,-1.1617013,2.4664676,-0.7057545,0.41805845,-1.1296673,-0.1645969,0.94805545,0.36128762,-0.77775127,0.7022118,-0.08228895,-0.9059689,0.3487515,0.34199375,-0.89963347,-1.4361745,-0.96483314,-1.0216868,0.53490514,-0.15228418,-1.053307,0.14837202,-0.65381104,1.917512,-0.6161031,0.015727585,0.24291849,0.39706302,0.15810582,0.56095606,0.13570803,-1.1066421,0.41829365,0.5570856,-0.61276126,0.7527365,0.773726,0.35152197,-0.75209826,-0.47715884,-0.8447597,-0.063958414,0.7916211,-0.5895362,0.36738437,0.6660947,0.38003787,2.1338952,-1.0649397,0.6069382,0.4755165,-1.6662226,-0.38764954,-0.64742345,-0.36821884,-0.22407661,-1.0387535,0.065491356,0.664254,0.3884014,0.5918896,-0.4800246,0.15807475,2.3118072,1.1788018,-0.063237324,-0.16004167,0.7560209,-0.47098163,0.12152854,1.8863807,-1.5240659,-0.5608862,-0.7887093,1.4550893,-0.82412916,-0.78243184,0.67242783,-1.7090772,0.63002694,0.61912143,-1.0770271,0.6392957,-0.18184882,0.16556576,-0.62128615,0.1690621,-0.2844036,-0.87494177,0.3436955,-0.00519773,-0.44662565,0.4470858,-0.078168206,-0.26618245,0.49169075,1.2757646,-0.03840541,-0.18950227,-1.1598608,-1.3342481,0.35752207,-1.6092846,0.38650393,-0.17044166,-0.29095724,0.18034911,-1.1373979,1.9793296,1.393687,0.2857693,0.7504868,-0.20216179,0.9187915,0.7070161,0.0943089,-0.555969,0.8954784,1.2973094,-0.08460035,0.17733757,0.49015763,0.27117148,-0.64320284,-0.47372696,1.3307105,0.17701513,2.0702996
1,1,-1.08012460859437,-0.5944045944785601,-1.13155207695669,0.147533564106155,-1.72398476565489,11,-0.9383481298717516,0.1708924241534783,-0.0970423147808256,1.1068354942450027,0.3184244399378872,0.1060427454120288,0.3320095727215898,0.1465128754821231,-0.4024274742093871,0.1653339368109286,-0.1847485413363194,-0.16950837,1.5196415,-0.13853061,0.4353807,0.6134688,0.9674279,-0.7112864,0.8986034,-0.5640879,-0.39091104,-0.12512255,-0.15608633,1.0036699,0.40425923,-0.05456725,-0.026376788,1.1864601,0.45377585,0.6621592,1.6580433,-0.03831599,-0.08368594,-0.22525877,-0.7098265,-0.49333894,1.1170667,-0.9301038,-0.84596837,-0.70358837,0.5887025,0.46052116,0.21064818,0.7677752,-1.2576067,0.78655535,-0.41265568,0.64212567,0.6655322,0.11097892,-0.65850186,0.17176363,0.5275074,0.49251485,-0.2078181,-0.7041824,0.14692107,-0.44374505,1.2167075,0.28075445,1.7459618,0.17995091,0.14452742,-0.6733468,1.0853485,0.29012772,-0.47061026,0.39530563,-0.34610993,0.6396975,0.422901,-2.0754683,-0.31595305,0.05515644,-0.0011329282,0.0945259806363636,0.4040794445454546,-1.06960461,-0.2565853845999999,0.8015614154545456,0.7659688031818181,0.4540644936363636,-0.1570900025454545,-0.7708609445454545,0.3286757228181818,0.4259851009090909,-0.89731852,0.0667320986363636,0.4417789345454545,-0.0281419395454545,-0.317978910909091,0.204629309090909,-0.2706420638181818,0.5867535882727272,0.426047915,0.0109616830909091,-0.2023701496363636,-0.1233760267272727,-0.2205842545454545,-0.288367629,0.6442064009090908,0.1878708923363636,0.4618478427272726,-0.5710204804000001,-0.0078221904545454,0.4108674161818182,-0.1807973906363636,0.1038646049999999,0.2633233045454545,-0.2577089281818181,-0.116813292,-0.6054687726636362,-0.0547525297272727,-0.2421901895454545,-0.4014032614545454,0.5876727269090908,0.4974933663636364,-0.1680595854545454,0.0028540811818181,0.0389534910909091,0.3775594118181817,-0.2488967472727272,0.8433518018181818,0.3675061600000001,0.0938075363636363,-0.154074096090909,0.0184181098181818,-0.5338531263636364,-0.66457275,0.2826957927272727,0.2361205311681818,0.5698227425454546,-0.0154382163636363,0.3239317965454545,-0.1092204416363636,0.5807603236363637,-0.0121355059090909,0.1088279327272727,0.2859768360909091
2,2,-1.25560486641059,0.5011399353036751,-1.76195511770506,1.34154790605287,-0.822551191388761,13,-0.6924852554892298,0.5369012262717794,-0.3541379137202144,0.6330881833364389,0.0730981739556723,-0.3260252268347648,0.1501013981150291,0.7614182604364079,-0.464653557522501,0.5376084223417069,-0.132416447795034,0.16256197,-0.4770848,-1.2459778,0.76143306,0.16776218,0.58558905,0.54180586,0.6116707,-0.7958176,0.5532209,0.59866804,-1.0961175,0.08641184,-0.35020506,0.97944397,-1.4184436,0.24562964,-0.29118568,0.13700174,0.6235906,-0.5371106,-0.37122723,0.45639658,0.9292011,-0.26296133,-0.5792818,-0.82320946,0.3611567,-0.5515361,1.0175177,0.026046528,-0.017069122,0.45977682,-1.2158253,0.41971576,0.12163513,-0.082444675,-0.73207694,0.0050281603,0.6173548,-0.81530404,1.5070919,0.04420598,0.75874984,0.5654772,-0.18630646,-0.3772025,-0.44305587,-0.7350068,0.1097759,-0.16403256,-0.47688562,-0.7254422,1.6619294,1.085827,0.109144814,-0.03467023,0.39666757,-0.20873901,0.29974312,-0.7464843,-0.18178834,1.6973842,0.8568724,0.1940425453846153,0.812358492,-0.1677418249230769,0.0646996104307692,0.3245355046153846,0.7409762815384615,0.1245987926923076,0.4032968246153847,-0.7774312246153846,-0.1241790842538461,0.9969223184615388,-0.5678040430769232,0.2190576699230769,0.6573963184615385,0.7083546915384615,-0.3722561298846154,-0.2944452923076923,0.0712654005923077,-0.3068641841538461,0.2226215842307692,-0.8591955256923076,0.1482267206153846,0.215571810076923,0.1027962154615384,-0.2043779319230769,-0.2598540353846154,0.4026468153846153,0.1828640876923077,-0.3722927395384615,0.3228458279999999,-0.3337056646153847,-0.1700164960769231,-0.5019562013846154,-0.0412633063076923,-0.1093870169230769,-0.7204079795384616,-0.1872110510769231,-0.2298417347692307,-0.3030065781153846,-0.2917001088461539,0.1237362359230769,0.4979315692307692,0.0957191872307692,-0.3745783438461538,0.639026854076923,0.3454126349999999,-0.0999396832307692,-0.2505934273076923,-0.264450102,0.3918619861538461,0.4744589641538461,-0.3811563453846153,-0.0257114156923076,-0.2240195469230769,-0.313786973,0.0583762774615384,0.1310653126076923,0.4373380449999999,0.2399558784615384,-0.0382948961538461,0.14826835,0.4135493684615385,1.3618472723076922,0.7069259041538462
3,3,-0.993896531185713,1.23236926531571,0.857846333577106,3.69032569815951,0.250444516300976,6,-0.2544370035258189,-0.7441295811422748,-0.9183293787220416,0.5314255319567702,-0.7548491666305778,-0.6993624603077391,-0.7487394361869848,-0.5597905249080629,0.0063176245903339,-0.7581585671506881,-0.3236055576529946,-1.2102906,0.26810068,-0.74440396,0.071258284,-0.93022054,-0.10861148,-0.68048453,1.0135849,-0.31787363,0.6876801,0.86554646,-0.41069567,0.44950086,1.9516639,0.37700886,-1.0862331,-0.23964763,0.10982588,0.10467166,-0.03650953,-1.9233372,-0.14941782,-0.4825352,-0.45983383,-0.7992239,0.4149149,-0.05225138,0.8515328,-0.85235864,1.6601582,-0.24039327,0.5326961,-0.76786524,-1.131184,-1.3919301,1.0260273,0.26339504,-0.47445878,-0.66093457,0.57231814,-0.77634937,1.5404012,-0.5033543,1.4085585,-0.13235305,-0.47282633,-0.19123113,0.77090514,-0.5292491,0.068633966,-0.06529707,-0.6640691,-0.3227576,0.045585107,0.71385854,-0.41395265,-0.13124175,1.0578028,-0.06224583,0.592976,-0.34937146,0.3479653,0.530603,-0.16423914,0.2420099486666666,0.4576651266666666,-0.3554244116666667,-0.0737742899999999,0.8449968544333334,0.0462355591666666,-0.0122905949999999,0.6058394683333334,-0.4023256764999999,0.6871276183333334,0.6279427233333333,-0.5615040308333332,-0.3925125034999999,0.7805713449999999,0.0741078983333333,-0.4888465915,0.2350258049999999,0.35985021,-0.5654658116666665,0.2939965581666666,-1.7411803166666668,0.1539575349999999,-0.0314611599999999,-0.5082615083333334,-0.5070575,0.070715539,0.1604370636666666,0.0392553666666666,-0.2770426616666666,0.452713416,0.2133349266666666,-0.3175176191666666,-0.6587287933333333,-0.6426912800000001,-0.232816985,-0.5599577388333333,-0.3349728066666667,-0.74632245,0.1327763416666666,-0.2987748741666667,-0.36006329,0.5139365566666666,-0.8745422500000001,0.1525508131666666,0.376509905,0.66401876,-0.2586863966666666,0.4946926466666666,0.2417382933333333,1.09769511,0.634196325,-0.5809630683333334,0.2365435553333333,0.1907482566666666,0.1655477801666666,0.3138842209999999,-0.0836049399999999,0.5509898723333333,0.1584274866666666,-0.1671129883333333,-0.0338475849999999,0.8185053383333334,1.4184155766666666,0.7412233966666667
4,4,-0.308481070620489,1.67333398367566,5.02371629779671,3.96876400753238,3.00786451986643,3,2.8362569476844963,-1.2931427843197263,-0.9833561827219512,0.3787766536921431,-1.1313631124493984,-1.113303274350856,-1.1352178300595153,-1.4682875637108248,0.7572292219374127,-1.2725088225217152,0.9688328249868338,-1.0953525,0.9272344,-0.44998017,0.2957619,-0.27018365,0.19848606,1.3124677,-0.49283615,-1.3098874,1.2731434,0.040331084,-0.9933877,0.5465399,0.28329545,-0.61587393,-0.65076643,0.16781034,-0.4819287,-0.6036585,0.018131897,-0.51920664,-0.6566389,0.26788354,-0.6263106,0.3463827,-0.6320582,-0.15438105,0.082654834,0.78245103,0.2428479,-0.66345507,-0.60525185,0.4351228,0.53595924,0.3149318,-0.45763776,0.8549987,0.62003714,-0.18201335,-0.6819288,-0.7447972,0.112674184,-0.385707,0.42091298,-0.029302457,-0.3484118,1.5643404,0.782638,0.032087713,1.4462935,-0.1615411,0.24711812,-0.72985816,0.88953197,0.040820356,-1.9891869,-0.16613494,0.14659795,1.3544782,-0.36966452,0.8754937,1.4035964,1.7658386,1.5092988,-0.5200840566666667,0.8846769,0.3698723333333333,0.1506385013333333,0.2086327433333333,0.9165320333333332,0.4388136,0.7880595166666665,-0.5268620199999999,0.2791786433333333,1.132329403333333,-0.5500884666666667,-0.313232369,0.2319578266666666,0.1070267416666666,-0.31112024,-0.0378924833333333,0.6973528333333334,0.0019566266666666,-0.4186020133333333,-0.5299659499999999,-0.9547132866666668,-0.7437052733333332,-0.58017473,-0.7478479566666666,0.6470862733333334,0.1103054566666666,-0.7939715233333334,-0.06895335,0.3597598633333332,-0.6338999433333333,-0.3828066333333333,-0.0994883533333333,-0.0935772733333333,-0.7867748466666667,-0.9708464333333332,-0.3308145713333333,-0.6141809333333333,-0.2685674899999999,-0.5320834799999999,-0.2787582033333333,-1.3719273833333334,-0.1182910799999999,-0.3005943966666666,-0.4237589066666667,-0.50616881,0.58461011,0.7972539236666666,0.0319683566666666,0.7546326266666666,0.6024941100000001,-0.0772969733333333,0.1868158283333333,-0.4394427516666666,0.0773162636666666,0.3915160753333333,0.4582563766666667,-0.7708337133333334,0.6689032166666666,0.08370966,0.3735775233333333,-0.4005137933333333,0.91845292,0.7033072716666666
5,5,0.774098071140621,-0.6179547784755479,-0.1576339484313089,0.198535880637772,0.0218332747499665,15,0.1108276117134397,0.9029100283900808,0.2425924609307743,0.5967325521658199,0.6719363063943828,0.8236486887673704,0.6982649234577012,1.0842685086167725,-0.5538532890826064,0.9649147883422524,0.3484624013197137,0.58789253,0.3331027,-1.7746395,0.57928884,-0.28511986,0.43898717,0.9875517,0.4185092,0.49539244,-0.8513647,0.40483695,-1.2452476,0.11298796,0.070055656,0.66628575,-1.3137416,0.87889826,-0.9061209,-0.5320815,-0.5359218,-0.11006596,-0.70607686,0.50009483,-1.4537511,-0.31986994,-0.3104288,0.57802653,-0.43697864,-0.10275628,0.28428414,-0.48313966,0.31498688,0.42237508,-0.416668,-0.63964355,-0.8926339,0.92011225,0.3919177,-0.29702744,1.2085841,-0.42005774,-0.47495767,-0.7065673,-0.4770428,-0.2688841,-0.30239475,0.015810627,1.3886001,0.6076333,-0.2778008,0.32167843,-0.5362314,-0.45108387,0.61242634,0.20126191,-1.816088,-0.09581208,-0.055438776,-0.12217819,-0.07504244,0.17061089,-0.20788424,0.34186107,0.74573666,-0.5453833322666667,0.3527753213333333,-0.5125589626666666,0.3357295118666666,0.5114173553999999,0.0175161841999999,-0.468479692,0.7977667377333334,-0.178699538,-0.1527059946666666,0.8116436524666667,-0.1379510413333333,0.6186442048666667,0.0057528858,-0.1916316693333333,-0.254403952,0.4676351389333334,0.11675107952,0.3229597633333333,0.2864225414666667,-0.5571116983333334,-0.2772531072933333,0.0493312723999999,0.0084391924,-0.7241095647333335,-0.0468686846666666,0.5514306573333333,0.436238362,0.189329835,0.2119926586666666,-0.6361544506666666,-0.4353362671999999,0.5057384931000001,-0.1587008928,-0.55150104,0.0555165292,-0.2900304869333334,0.0228357877333333,-0.028802556,0.1491977153333333,0.2599985277333333,0.3267197693333334,-0.1953684837666666,-0.8407762882666667,0.24700691984,0.4857784588000001,0.4154129940000001,0.826221302,-0.368193186,-0.122688656,0.4160641326666666,-0.0589200849333333,-0.5221508318,0.11615127,0.0809064518666666,-0.0109732376666666,0.1012235771333333,0.2634742596666666,-0.2030527208666666,-0.3104269414666666,0.0471945625333333,-0.094120288,0.5495053523333333,0.6338760400000001
6,6,-0.703090889554785,0.297220718982836,0.0905001831547888,1.7439832044609698,-0.487053824792773,14,-0.4284586259225279,0.7199056273309302,0.7278633811150296,-0.5159147088065348,0.5301244901717423,-0.2435047716907672,0.5952233099624955,0.5300042520782793,-0.5117207643035341,0.7114135910522463,-0.218100383559948,0.731627,0.869272,-0.7690641,0.18197684,-0.52932686,0.17025816,-0.2295941,0.6981508,-1.4003196,0.98842394,1.6745111,-0.55357474,-0.37154365,0.4960629,0.22650848,-0.39494997,0.57233554,-1.658656,-0.043145016,0.3460338,-0.46545324,0.7666733,-0.26266095,0.5879261,-0.23155248,0.15380481,-0.51781356,-0.7102672,-0.3547308,-0.055762287,-0.30834746,0.0358874,-0.42900613,0.72608674,0.34732774,-0.31139678,-1.7222197,-0.37532887,-0.5468449,-1.3956461,0.85785466,-0.07642861,-0.6359625,-0.30514348,0.86823076,0.024428332,-0.17021342,0.41935244,0.05297156,0.80609995,-0.48429918,-0.77488357,-1.1029058,0.711078,0.3023005,0.13937783,-0.3700755,0.2375622,-1.1443154,0.5502618,-0.4489764,0.15865083,0.44287652,0.4187768,-0.2583796070714285,0.5876686400000001,0.0042143651071428,0.2426871749999999,0.0971597665,0.3574078412142856,-0.3875254439999999,0.4124908642857142,-1.0057113400714286,-0.2804781036428571,0.9992202271428572,-0.5727219628571429,-0.0461812421428571,0.4132738735714287,0.295004167,-0.4435595788464285,-0.1209723140714285,-0.1983921748071428,0.389612324,0.3998593207142858,-0.4451440728571428,0.3396899805,0.5524738085714286,-0.1759913265,-0.2954348628571429,0.3131065368571429,0.2004313444285714,0.3912307210714286,-0.0867053357142857,0.5556092231428571,0.2415394242857143,-0.0533628938214285,0.2435578511428571,-0.4438592407142857,-0.1649093628571428,-0.3490866625,-0.0979764502857142,-0.2751794691428571,-0.1176219645357142,-0.1702293578571428,0.3010044047857143,0.1157449852857142,0.1055809264285714,-0.3072526019714286,0.7244238907142858,-0.0895098793857142,-0.1369153773571428,0.0638224271428571,0.0283988227142857,0.4013562489642857,0.2281707607142857,0.1384484691428571,-0.29499365,0.1581855872142857,-0.2943323105714285,-0.5585833504285713,-0.0155422631357142,0.1184988227142857,0.5488426638571429,0.3148757259285714,0.2121947828571428,0.4073901439285715,0.8810991307142858,0.325541391
7,7,1.06784320329843,-0.401159215998974,0.747041592930086,-0.61967489891788,0.557807003155039,6,0.4867274104975072,-0.7441295811422748,-0.5399484127380002,0.1829236296927382,0.0167950530873795,-0.8306292569540917,-0.062753158527356,-0.9500340188429012,-0.076449901559287,-0.6938647852293097,0.9688328249868338,-0.06635214,0.35249552,-0.26647866,0.20772254,1.1392397,0.17904378,0.9416164,0.26177484,0.18914202,0.1403952,1.0792078,-0.07295847,0.9371622,0.24328488,-0.9779623,0.016157376,0.516331,0.20508488,0.5561161,0.49511892,0.12484018,0.27156824,0.6681234,-0.7675163,-1.4627103,-0.06849308,1.1000878,0.5771902,0.77311707,-0.25425476,-0.86646295,-0.53151655,-0.87585837,-1.3344747,-1.3928797,-1.5469177,-1.6575394,-0.04552869,-1.0201569,1.106288,-0.99057645,1.0811774,0.27503228,-0.58517563,-0.1407157,0.5117909,1.2129784,1.5963944,-0.20485243,0.38444552,0.60445684,-0.921639,-0.5768349,0.45171496,0.642441,-0.53276163,-0.8439659,0.019555153,-0.46222374,0.42852074,-0.28811234,0.586803,-0.52289104,-0.49496543,0.1315439306666667,-0.1105985821666666,-0.7944313478333335,-0.7121783899999999,-0.2413681275,0.1702862683333333,0.0878723315,0.4182336933333333,0.0723948033333333,0.0060897758333333,0.445865723,-1.0524300733333332,0.3267426758333333,0.102033685,-0.1036672,-0.091102611,0.5456526275000001,-0.7694200433333332,0.5476229816666667,0.5738765166666666,0.107967075,-0.7114606,-0.0764845784999999,-0.4979810503333333,-0.5866611016666666,-0.105843066,0.5519286366666667,-0.0679358978333333,0.0082406966666666,-0.0305617462833333,-0.3960443641666666,-0.3546399424999999,-0.0364464066666666,-0.06160188,-0.5390443183333333,0.0331180033333333,0.5960564116666667,0.2643802665166666,-0.4752435266666667,-0.0798285809999999,0.271595475,0.6573780716666666,-0.8878461583333334,-0.6520003150000001,0.7865305949999999,0.2655538381666666,0.3144807941666667,0.2505191375,-0.7036889333333334,0.1439565061666667,0.7560065499999999,0.5015147716666667,-0.238081575,0.299421179,0.5928656076666666,-0.7005355366666667,-0.1747963116666666,-0.45094198,0.1570011853333333,-0.3692967749999999,0.4491911616666666,0.415588399,0.8955134972666666,0.006696689
8,8,0.616360827385843,-0.736222617219808,-1.065260490057,-0.338081604504192,-0.266498263541563,14,-0.4375764385253325,0.7199056273309302,0.3984313715671839,0.8394304447509923,0.7277457911069135,1.46932269048136,0.7228450981284281,0.8136118567145767,-0.5293949144577657,0.7665225469848562,0.2566728998587631,0.21163498,0.85077083,-0.5570469,0.71777415,1.1052599,0.03382147,-0.13882938,-0.16385396,-0.36665305,-0.34962457,0.18256536,0.09352826,-0.32554865,0.6101469,-0.014565409,-1.4290639,0.40700278,0.72228503,-0.38775867,-0.49167728,-0.9588276,-0.48785916,-0.67699474,-0.26219508,-1.2934053,-0.13989955,0.6539676,0.5683688,-0.49024582,0.60609084,0.43364856,0.63480633,0.6966284,-0.38742882,-0.35491386,0.9439965,0.3791671,0.6551882,0.7129998,0.24165672,0.8736067,-0.09887277,0.6427851,-0.47280258,0.21549542,0.4958983,1.1732082,1.4098657,-1.1707175,-0.5431391,0.41102827,1.3781679,-1.1795135,0.77953684,-0.28061336,-0.6282725,1.0497068,0.43069333,-0.14935507,-0.80665225,-0.592893,-0.14477327,-0.34491235,0.96028197,0.0205209447142857,0.8041443578571429,-0.5272820061428571,1.024421282142857,0.361803926,0.1444733289285714,-0.0593214535714285,0.6387177085714285,-0.4682216071428572,0.0354350864285714,0.2231715678571428,-0.5036584624285715,0.6096181406428572,0.0799046118571428,0.0654374588571428,-0.3846470447142857,0.6950739164285716,0.0291491764285714,-0.1177026245,0.1735286222857142,0.1016114003571428,-0.3644208297428571,0.0763304849999999,-0.7253035341428572,-0.3793796996428571,0.3250866499999999,0.12174433975,0.23651708,0.0588473757142857,0.2846330521428571,-0.63504307,-0.1298213467857142,0.139345699,-0.0995748445571428,-0.4464838585714285,0.0843427159999999,0.0754035052857143,0.2627907193357143,-0.2561304195,0.3827642435714286,0.2168735369999999,0.24143121,-0.5166340180714286,-0.2803107085499999,0.5625385071428571,0.0693705291428571,-0.2141719558571428,0.9680085921428572,0.20080649,0.2723272899999999,0.5386151685714285,-0.3069456467857143,-0.6390178635,0.1375227314285714,-0.5714353107142858,-0.289409511142857,0.4484036235714286,-0.0139379725714285,0.0498779762142857,0.3656855757542857,0.3392485526642858,-0.0730654897142857,0.3783288808571429,0.2489355067142856
9,9,1.85625386853371,-0.705284867898909,5.58190115614307,-1.24747525933412,4.84641108182819,2,1.568905917345908,-1.476147185378877,-1.0356359473113304,0.3151857498665456,-1.6193946557710082,-1.1540169553020507,-1.6841434964018964,-1.5995163022895398,1.5909083454341129,-1.4653901682858503,0.9688328249868338,-0.4602269,1.0761524,-1.8902965,-0.13114165,0.60452145,0.29144958,0.45119482,1.6053647,-1.1976697,0.30768296,0.22833818,0.43898448,1.338512,-0.6464239,0.6702815,-0.8737813,-0.42414162,-1.2288768,0.73129636,0.37186775,-1.5170199,-0.14137524,-0.7827028,0.006550751,-0.5683437,-0.012953442,2.0721679,0.32764888,-0.09010796,-0.59869176,-0.361414,-1.9529479,-0.6693162,1.0511049,0.35178033,1.022037,-0.5679282,-0.91053534,0.5279155,0.22756378,0.11968116,1.1640865,-1.4869177,0.25497508,-1.5948383,0.6383822,1.2644876,0.2971362,-0.18089187,1.0847508,0.45168912,0.20646645,-0.63440436,-0.39465964,-1.0064511,0.4913843,-0.11949221,-0.4980093,0.47771424,-0.9269363,0.6210711,-0.2828981,0.4691048,0.47186258,-1.16383148,1.8308287,-2.60066475,0.4899024,1.06083887,-0.1613145449999999,1.05643538,1.042301975,-0.50885325,0.24374977,-0.37198204,-0.0157111299999999,0.429316685,0.36648677,0.1402332349999999,-1.44745585,-0.83527156,-0.45918089,0.94210145,-1.0161786,-0.13339708,-0.74475979,-0.30530539,0.010120955,-0.6881396,0.33533292,0.8936670500000001,0.024920705,0.24000337,0.55901261,-0.094860565,-0.488663425,0.80982465,-0.1370909561,0.5817327,0.824643475,0.0735813,0.5352431,-0.5003227929999999,-0.1139281099999999,-0.36788754,1.029503085,0.53862472,0.410659705,-0.667048825,-0.3902673855,0.58174172,0.7983396,-0.1538738435,-0.2603496,1.479593625,0.106093875,-0.8916812199999999,0.032464485,-0.442094447,-0.521254195,0.046495233,-0.2876253849999999,0.5454177,0.67772475,-0.0719819969999999,0.484748242,-0.0655745399999999,-0.08953211
