,node_id,x1,x2,y0,y1,influence,total_neighbor,iv_avg_nn,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,E33,E34,E35,E36,E37,E38,E39,E40,E41,E42,E43,E44,E45,E46,E47,E48,E49,E50,E51,E52,E53,E54,E55,E56,E57,E58,E59,E60,E61,E62,E63,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42,N43,N44,N45,N46,N47,N48,N49,N50,N51,N52,N53,N54,N55,N56,N57,N58,N59,N60,N61,N62,N63
0,0,-1.4936853448931298,-0.129725485454098,-3.4479326673398702,-0.476690376123837,-3.4927081294905498,7,-2.601598515225377,-0.5455445655374265,-0.8437442019878554,0.9785693381863428,-0.707689155929054,-0.6787605694789971,-0.681091589735301,-0.2981616900888441,-0.1299129591290318,-0.5423432590930132,0.0080118961974409,-0.21982764,1.4432772,-0.9137482,0.17006248,-0.1277397,1.984275,1.935714,0.7982415,-0.6014933,1.2291856,0.14631696,-0.18846512,-0.1357898,1.1822652,-0.1435089,-0.30534405,-0.17816336,0.23532096,0.75100136,0.5489352,0.107014515,0.4661732,0.23149043,-0.021058286,0.27401412,0.4476241,0.61492425,0.9275861,0.2482497,1.78999,0.15703347,-0.7062361,-0.5969207,-0.23048621,1.2725183,-0.07977407,-0.7439295,0.8942392,-0.26644093,1.2088678,-0.22981732,-0.04162791,0.34176654,0.02835403,-0.33759925,0.08812781,-0.632882,0.8542104,0.46373487,0.5739463,0.29876783,0.16600826,0.15629333,-0.42658082,-0.7324797,0.88435507,-0.24157463,0.77494663,-0.8837552,1.1856982,0.89925045,-0.099618904,1.1503813,1.0691394,-0.7123191928571428,-0.2527363885714285,-0.0964843928571428,-0.6423114828571428,-0.3919320385714285,0.2918363757142857,0.5857512274285713,1.0754202385714284,0.6075885169999999,-0.5082784274285714,0.5910951685714286,0.0114934042857142,-0.0083193231428571,0.7682451200000001,0.0693364780857142,0.5916427842857143,-0.1556389299999999,-0.10675526,0.0853376642857143,0.4148702578571429,0.7737413499999999,0.3547704885714286,0.2940945957142857,0.2874512585714285,0.28711439,-1.0069979371428572,0.9372159042857142,-0.8234686585714286,0.3875916231428571,0.9655325128571428,-0.8204558999999999,-0.2873026042857143,-0.6068737314285715,-0.6443920179999999,0.0132857474285714,0.3083567737142857,-0.7111645528571428,0.3890916371428571,-0.4124473065714285,-0.1556294114285714,0.0689315214285714,0.3077112077142857,0.2372718399999999,-0.1089940485714285,-0.1763737684285714,-0.1821358551428571,-0.3017294985714285,0.2974758425714285,0.4015003199999999,0.4343877437142858,-0.6743880971428572,0.1325461878571428,-0.0634512067142857,-1.025595305,-0.3596933457142857,-0.61371869,-0.0167106155714285,0.2658844542857142,-0.0947947057142857,0.6032780142857143,0.6811029057142857,0.1844977144285713,0.1001048814285714,0.7573815387142858
1,1,-1.47708505714297,0.858578667125464,-3.10600440779162,1.19754304061779,-2.2878223975969303,5,-2.045262625315853,-0.9030408679455167,-0.8868265273972175,0.6014873787220398,-0.8787493247350375,-0.8153785822205116,-0.8957595316025136,-0.7574870158409399,0.1331291248232228,-0.8650108470922366,1.0123640830566625,-1.6960353,-0.3866926,-1.3405088,-0.76759595,0.17279911,0.12666476,-1.2089797,0.45084238,1.9485611,0.3948807,0.55022854,0.26276124,0.09236538,1.6777724,0.5413966,-1.1267838,-0.51333815,0.6680994,-0.2363812,-0.17622142,0.29779574,-0.21699451,0.5826726,0.19124866,0.91183823,-0.081692114,-0.1676901,-1.162835,0.72419566,0.85523176,0.70611465,0.011197832,-0.84520125,-0.39569506,0.37689492,-0.372181,-0.7988841,1.1546177,-0.45881,-0.42772913,-0.5161976,0.6386383,-0.7318798,0.16523844,0.16380921,-0.31383726,0.70465535,0.7716134,0.17325163,-0.45639354,-0.3225826,-0.47565857,0.6313649,-0.44667414,0.80301374,0.27767372,-1.3524204,0.33137313,0.5774536,0.9000574,-0.643923,1.7176061,0.018924695,1.932058,-0.2730767873999999,-1.28364112,-0.10798405,0.4253092919999999,0.359008858,0.6991682559999999,1.442459228,0.1235763764,0.1298197428,-0.0146607799999999,0.7114117440000001,0.5197152999999999,0.22937677,0.965438122,0.0619431279999999,0.623791555,-0.3825439848,0.161206718,-0.0268002179999999,0.4549782896,-0.0866210791999999,0.3479231879999999,0.15934352906,0.925640932,0.303780333,-0.8487205659999999,1.024899612,-0.2658916584,-0.2559755390279999,0.662219204,-0.3272111759999999,0.164424686,-0.6680090631060001,-0.7703430840000001,0.976179804,-0.206309806,-0.133986494,0.145123494,-0.141689227,0.327093772,0.06412658,-0.1408732399999999,-0.3422518940000001,-0.207809174,-0.5861126528,-0.2265729399999999,-0.579105088,0.0656650039999999,0.89643593,0.4782134539999999,-0.74597073,-0.45696463512,0.091415364,-1.088660874,-0.094193242566,-0.151962678,-0.0760678899999999,0.227783866,-0.785001364,-0.3789444639999999,-0.055255718,0.6921763439999999,0.5853867100000001,0.37905441
2,2,0.268505290735906,-0.4210475784945349,-1.00715558180603,1.17979743958497,0.06905991944546,14,-0.1020517126510085,0.7056924928908894,0.9973936638161416,-1.8742366086430229,0.8728707878421016,-0.2608790818102755,0.8459399532613561,0.3839082981197419,-0.5408989082015468,0.694549161570677,-0.2430761505173651,0.5827024,-0.3248173,0.34077033,0.23909695,0.05659092,1.4623216,0.6498275,0.22319071,-0.26131293,-0.18525785,-0.37601095,-0.47196153,-0.73366135,0.16228752,0.8746449,-0.06590855,-0.2466863,-0.09763027,1.1862501,0.57786673,0.20256639,-0.031425603,-0.19065678,-0.65608644,-0.021362828,0.9446234,1.7785678,0.06587042,0.8009898,-0.42563006,-0.1421442,-1.1271756,-1.29745,1.2263179,-0.33669856,0.1935712,-0.5563996,0.9323446,-0.8033278,0.22851756,-0.30507424,0.1765674,1.3764875,-0.0828813,-0.2674726,-0.16403744,-0.3689432,-0.34460342,0.7580391,-0.3473601,0.03957403,-1.3568496,-0.069077045,0.32403195,-0.142157,-1.4222767,-0.123255424,-0.05538589,1.0587605,1.0318139,0.7588113,0.4296303,-0.2717155,0.2942022,-0.2302755614285714,0.2308969090714286,-0.2283439381428571,-0.2109094337142857,-0.3522008110714285,0.6416719378571428,0.0456322759285714,0.7108301787142857,-0.2410145521428571,0.196793394,0.4001282871428571,-0.172424032,-0.4939578664285714,-0.1790082446428571,-0.6725025374285715,0.0825004907142857,0.0029333951071428,0.0196215517142857,0.4474583371428571,-0.5272180828571428,-0.2380914880714285,-0.5696558349999999,-0.3384220448571429,0.3134064471428571,0.0672594492857142,0.3563242041428572,0.7649553212857142,0.1397888461428571,0.0844114314285714,0.3223343392857143,0.5616491064285714,-0.1737049728571428,-0.6559125138571428,-0.679528005,-0.0804313004285714,-0.2082736946428571,-0.3088278726428571,0.1233556507857142,-0.188146882,-0.0733780321428571,-0.0100039880714285,0.0375721185714285,0.5350580739285713,-0.0989872490214286,-0.053219585,-0.3829346700000001,-0.0432920078571428,-0.299847833,-0.4318741678571429,-0.0213967812857142,0.0883397064285714,-0.5961579033571428,-0.2912069325714285,-0.4828182052142856,-0.1770023364285714,-0.5318793235714285,-0.3207627407142857,0.5103310564285715,0.2621290476428571,0.3146490685714286,-0.1022404220214285,0.8079282314642856,0.3450435318357142,0.1301673382142857
3,3,-0.0345447702857069,0.7270617670934699,0.608948778461476,3.18198036590513,0.106925985517111,15,0.3794650696709963,0.8844406440949346,0.6789339831107578,0.6952181782405424,0.967655309641994,1.2575142286156804,0.8958054180184939,0.8126852482999698,-0.5845086825798156,0.9419276457034148,0.3561873209753018,0.056226186,-0.5183672,-0.21670385,0.10853754,-0.5576327,0.6856168,-0.07502436,-0.48314455,0.7468638,0.7797671,-0.11726197,1.473289,-0.16586769,0.18334998,-0.4236274,0.06215458,-1.248611,-0.13953397,-1.3479983,-0.14662813,0.06954365,0.5786933,0.73895377,0.8211056,0.9214555,-1.0174518,0.60237086,-0.38540775,-0.4071875,-0.21978343,0.11755615,-0.51918644,-0.03551849,-0.85173166,0.38292855,-0.62636054,-0.5300982,0.7874387,0.08738908,-0.40825206,-0.008959253,0.5489859,-0.53673637,0.78970397,0.6575608,0.010909503,-0.3415321,0.09021828,-0.76350725,1.7825533,-0.6003188,-0.69140625,0.10961697,-1.4326464,-0.35466433,-0.5512403,-0.47213122,-0.028419264,1.3418787,-0.04483114,-0.5024208,1.124271,-1.2919375,0.57879424,-0.2431151936666666,-0.4692745762,-0.3342851337466667,0.1147863708666666,-0.4576032897933333,0.4428012384666667,0.2106027689333333,0.5458329089333334,0.2301486046,-0.6301216963999999,0.216042456,-0.0198695289999999,0.1335070541333333,0.28218936,-0.2786486708666666,0.1650371666666666,-0.511604778,0.6036081232000001,0.1933908215333333,-0.0471636376666666,-0.2938373786666666,-0.8595190128000001,0.1671350689333333,0.5169784132,-0.0915644763533333,-0.3896686956,0.5304356710666667,-0.5443812926666668,-0.0062143293333333,-0.3634307277999999,0.6495498335333333,0.4854046301333333,-0.3181678005533333,-0.5188359566666666,-0.080115531,-0.2007163084666666,-0.1414211453333332,-0.14708534604,0.3290784828666667,0.2249463202,-0.2386358231333333,0.23409369232,0.61702094,0.4706392070000001,-0.387570364,-0.0853466333333333,0.2007716961333333,0.2916166494666666,-0.04184027,0.097592786,-0.1015549607333333,-0.5498762137333332,0.6933300540000001,-0.3512464584666667,-0.5902801940000001,-0.5886708353333333,0.2599980477333333,0.1823922438666667,0.2766915694666667,0.1630810986666667,-0.1736996922,0.1938462904,0.3530781888666666,0.0811168830666666
4,4,0.0877699075825071,0.0286860415169633,0.489297118949842,1.86143602329449,-0.0612001171694661,19,-0.074771200229157,1.599433248911115,2.3723144340857942,-2.008068684570972,1.4354059968515367,1.7841726272563665,1.4015911940934929,1.2777534836562616,-0.6541694139225505,1.6314173337438609,0.0580903985893128,0.012522321,-0.58496624,-0.83085555,0.32183188,-0.80682784,1.1148609,-0.4736593,0.64293164,-1.118848,0.6093579,0.1539428,0.30977654,-0.24040112,0.23993866,-1.5227996,-0.8584505,-0.7874799,-0.9782701,0.45835367,-0.4412038,-0.6976093,-0.45955035,-1.4013654,-0.49650422,-0.12652126,-0.3542425,-0.11321737,-1.2131419,-0.10010715,-0.6807191,0.21355073,-0.14827974,-0.47225738,0.67140645,-0.18117961,-0.96740144,0.3353801,1.0920664,-0.5719074,0.1147377,-0.4964756,0.28167865,0.1829081,0.46968606,0.53421724,-0.5504934,0.8538401,0.65417546,0.43192273,0.8837664,-0.6375453,-1.1644093,0.16877644,0.12528771,0.064941816,-0.5865735,0.81193954,0.87906015,-0.49813464,0.48078626,0.5004214,0.20319763,-0.38009223,0.5036514,-0.1720094641578947,-0.23906526,-0.3484078932631579,-0.0232240087736842,-0.152644796468421,0.5952697945789475,0.6136625460526316,0.8363398126315789,-0.1093861362105262,-0.1772294989473684,0.0708704849999999,0.0704696585421052,-0.5406956682842105,0.1321738778947368,0.0352981013157895,-0.1000634109999999,-0.2294962702105263,0.4065013469,0.3884350552631579,-0.2785713427894737,-0.3451691067842105,-0.0518917399105263,-0.4029206089473684,0.6788944826315788,-0.0275030011315789,0.2868972025263158,0.5319586735263159,-0.0224793977894736,-0.1694356308421052,0.1483981061052631,0.354750745368421,0.0508490301578947,-0.1736717409473684,-0.3034762131578947,-0.2651257852631578,-0.5830825504210526,-0.381369863068421,0.4681621290526316,-0.199312703368421,0.2531022464210526,-0.3145940848947368,0.090929475,0.341058818368421,0.13960904,-0.1744022805263158,-0.4618316443684211,-0.435308184736842,0.0061095896315789,-0.0015659275789473,0.356177158368421,0.0925025885789473,-0.1173576415789473,0.1362641452631579,-0.0958570259473683,-0.5741453336842106,-0.8434054821052631,-0.1716467448063158,0.1375610615789473,0.2104806963157895,0.0212952999842105,-0.0744785935789473,0.2111235555263157,0.4753819531578948,0.3214336313157894
5,5,0.90906120695627,0.1108436308790059,0.634065214000945,1.3008482330055,1.25412700823945,14,0.5824652916896256,0.7056924928908894,0.1272744308600236,-0.2539580169029025,0.4924583092925519,-0.0288483098882307,0.5650993336617313,0.6589487042695807,-0.5182231300518216,0.6676601959040749,-0.4941641972321739,0.57898116,0.22231053,-0.68653435,-0.7923784,0.16766505,-0.24616031,0.14285655,-0.36489278,0.6010594,0.37942213,-0.17400064,0.3431237,-0.5381857,0.18176949,0.63749665,-0.795643,-0.88422346,-0.17255312,0.83359677,-0.13253544,-0.5480758,-1.1774694,-0.13943514,0.2594341,-0.15708879,-0.32025397,0.53479576,0.03986004,-0.08500967,0.22686945,0.92748076,0.31718048,-0.9998234,0.21528056,-1.0255525,-1.036494,0.88859165,-0.001077787,-0.18850042,0.504805,0.8498427,-0.7441867,1.1561688,0.4029238,1.5521748,-1.6170411,-0.16010334,0.3291612,-0.53740555,1.2684957,0.5926311,-1.4182242,0.36810037,-0.15613231,0.67236245,-1.1618205,-1.133793,-0.57219625,-0.22737454,0.6633862,0.20821893,-0.17477386,-0.9711205,0.41212508,-0.0606541309571428,-0.2663947358071428,-0.432674997857143,0.0024428782142857,-0.1479399819285714,0.4644145153571429,0.3577919689285714,0.3759954202857143,0.653862775,-0.3986095605,-0.6167982035714286,-0.0180771135714285,-0.1790615647142857,-0.2552125616714286,0.0994943514285714,-0.0810399057142857,-0.5675067849285714,0.6811811036500001,-0.0179577907142857,-0.7034265495714285,-0.2638842405,-0.5760154657142856,0.1531278964285714,0.2707912658571428,0.1661220660714286,0.1651595277142857,0.7003933978571427,0.1970397187857142,-0.2662699288571429,0.1591502178571428,-0.0878763649999999,-0.1757966655714285,-0.7195887,0.3188079045714285,-0.179431135,-0.5518732664285715,0.4424987003571429,0.267838535,-0.1696238242857143,0.4052797589999999,-0.2658513021428571,-0.2037212778571428,0.4213218513571428,0.0801045466428571,0.3768365592142857,-0.5955763317857142,-0.3346108147142858,0.5236950764285714,-0.1347798662142856,0.1375928109999999,0.0230844378928571,-0.6697284955714286,0.1220995526714286,-0.7181354461428572,-0.0568074701428571,-0.3466848628571428,0.0605708966071428,0.0312865144285714,0.2790530778571428,0.9321282792857144,-0.0655418578571428,0.1899743645,0.7497925078571429,0.5468747948571427
6,6,0.17878940709858,1.4641436181115202,2.95163894530164,4.35471157328722,1.79524600324288,6,1.1995528474560646,-0.7242927167414716,-0.7993890698003984,0.6120748300556038,-0.6912209022434547,-0.8388472964657127,-0.7035861053828407,-0.6494584268099615,0.1624098414396799,-0.8022699272034988,-1.7217057589490017,-1.3518173,-0.20485051,0.82516783,-0.36721402,-1.4554026,-0.3752791,-0.26330206,-0.8659486,0.6112642,0.14319026,-1.0910606,-0.90988004,-0.49302304,0.16574903,0.36039975,-0.7941324,-0.95440495,1.3565056,-0.2528237,-1.2746254,0.4701246,-1.0569481,0.4122644,-0.6578925,1.59511,-1.2714921,0.7806457,-1.0291637,0.35930112,-0.63334435,0.1842132,-0.28874746,-1.314663,-0.68000615,1.2299069,-0.4188915,-0.11945375,0.22398221,-0.43844336,-0.08370907,-0.13250011,0.21823144,-0.038503863,0.3746938,-0.73960817,-0.79356813,-0.14619339,-0.47432044,-0.8490054,0.029876826,-0.12560572,-0.7585497,0.8576043,-0.7885146,-0.19763343,-1.1637647,0.2558422,1.477653,0.7978785,0.26600763,-1.0378115,0.542489,-0.6431075,0.65770936,-0.0331032916666666,-0.3365327143333333,-0.3379206783333334,-0.0033556255,-0.2865426133333333,0.4270781099999999,-0.0252975513333333,-0.0492827159333333,0.3001018638333333,-0.6187786533333334,-0.1579703181666666,0.0870874791666666,-0.1563593268333333,0.305566295,0.0574945536666666,0.175487175,-0.5879486966666666,0.7311129933333333,0.2174643299999999,-0.1169644273333333,1.183100265,-1.5793191000000002,-0.3048559108333333,0.085715525,0.5904037516666666,-0.342462071,0.4819795675,-0.8628287516666666,0.5920668699999999,0.308097955,0.3598114295,0.733455685,-0.8543420456666665,-0.3233176993333333,0.4485801733333333,-0.5341170816666666,-0.0379696941666667,0.0649397499999999,-0.0146149533333333,0.5239606099999999,-0.6822328766666667,-0.1424971066666666,-0.0991282281666666,0.183406925,-0.4763241733333334,-0.7767947816666666,-0.2263000263333333,-0.8441008459999999,-0.3992155474999999,-0.01934832,-0.47251006,-0.3461478983333333,0.682450078,-0.3115387683333333,0.33189667,-0.8943585000000001,-0.5871217833333333,0.4263469466666666,-0.1924125116666667,-0.5846765873333333,-0.3911332533333334,0.30372886,0.7673565516666666,1.1562172266666666
7,7,0.896504131965182,-0.372083495487127,0.414220674638331,0.4867339797231521,0.9266844185152492,7,0.5222716810350796,-0.5455445655374265,-0.4698987959837625,-0.13329276177299,0.0466648738337288,-0.8680790555429978,0.0193320466746746,-0.8247699093593294,-0.1032138893920087,-0.596121190426217,-0.9963402906617832,0.99569607,-0.62477237,-0.7045263,-0.61392677,0.14146101,0.68553513,0.53496414,1.1165241,-0.26249096,-0.49774656,1.7480816,-0.7746073,-1.3078995,-0.21880391,0.17763537,-0.06439812,0.5083204,-1.1187288,-0.42350888,-0.8918995,-0.0483143,0.16709517,0.40484104,0.8374093,0.60643965,-0.99524045,0.98067766,0.5306995,-0.14636987,-0.5678798,-0.596286,-0.4606855,-1.4558572,-0.5931461,0.13007073,-1.1269932,1.1443931,-1.3896466,0.06625041,0.04126938,0.06400092,-0.12354049,-0.11497257,0.765697,-0.34412488,-0.7743044,-0.49697727,0.22584367,0.5371084,-0.39621872,0.78158134,0.0762921,1.2553842,-2.0248997,0.14825542,-0.9262343,0.5732814,-1.2012644,0.787472,-0.17056304,0.10623559,0.18038802,-0.24753855,1.0281061,-0.4968559782857142,-0.5395192785714286,-0.3354639214285714,-0.2676466108571428,-0.3144223452857143,-0.2329315528571428,-0.1037271042857142,0.6335041014285714,-0.0311502401999999,-0.63518576014,0.3079425642857143,-0.3654125842857142,-0.2234809282857142,-0.3528317428571429,-0.1423419751428571,0.1347696457142857,-0.3712114514285714,0.596010318,0.2434268887142857,-0.4779071142857143,-0.07007361,-0.5008338757142857,-0.1623708237142857,0.6993584471428571,0.5480857314285715,-0.0506593570714285,0.8072881848571427,0.2443148528571428,-0.5344036785714286,0.5209697857142856,0.3409533185714285,0.0076736855714285,-0.78642941,-0.2771382890000001,-0.3211252157142857,-0.3096280614285714,0.4216838835714285,-0.3892854057142857,-0.8101772881428572,0.1945606628571428,-0.5817724007142857,0.2084826378571428,0.4329728185714285,-0.2764279771428571,0.4159307371428571,-0.2305964929999999,-0.12543613,0.6290230351428571,-0.0878707428571428,0.3538893801428572,0.1366050085714286,-0.3177386485714286,0.3720105757142857,-1.1202516785714285,-0.1969734228571428,-0.1015649992857142,0.2429101165714286,-0.4134221735714286,-0.1660192485714285,0.6255070332857143,0.2713171985714285,0.0070720809999999,-0.1216591234714285,0.7516421371428573
8,8,0.713129488084202,-0.384547621244297,0.434030632650603,-0.351919898312132,0.0668983346161162,14,-0.1421355203452111,0.7056924928908894,0.3947563319415823,-0.922595797051084,0.8228088349397015,0.835088234656042,0.7960220537358059,0.6734327358889051,-0.5634962813985078,0.7752160585704826,0.5101879896270503,-0.27521396,0.42567575,-0.31094587,0.84563106,-0.050237056,0.814322,-0.14011501,0.8116192,-0.7178754,-0.93219864,0.9327329,-0.50909597,-0.13475403,0.00046177168,-0.5723342,-0.2625745,-0.4248219,1.4748881,1.0723059,0.31666836,-0.45029864,-0.21495155,-0.7189524,-0.09967107,-0.428471,0.83308476,1.0628375,-1.3752073,0.26830518,-0.41876134,0.44746038,0.44011632,0.117956184,0.8235788,0.2139965,-0.38767272,1.5789528,0.03292589,-0.4809179,0.472742,-0.093577854,0.52967745,0.20176187,-0.14495164,0.2944518,-0.22650781,0.35364744,-0.9802528,0.4437098,0.9913539,-1.2453562,-0.67198867,0.72480065,-0.68522906,0.6883551,-0.20559026,-0.77739847,0.39503714,-0.30701327,-0.7843438,1.2296535,1.1935852,-1.0276717,0.5043177,-0.2008441297857142,-0.244521002,-0.1627979581428571,-0.1791960326928571,0.1719117899285714,0.6349746887428572,0.2321101223571428,0.6359596445000001,0.3183519716785714,-0.5194718651428571,-0.0714386025,-0.2574503582142857,-0.2211066014285714,-0.3078673211428571,0.0881124321428571,0.3506484185,-0.5205421015714287,0.5191555437857144,0.7260698075714285,-0.3620731828571428,-0.4507504374285714,-0.1212628321428571,-0.0596174285,0.1641686245714285,-0.0536500949999999,0.0140546995714285,0.1750014271428571,-0.2535066297857143,-0.3430232474285714,0.2038544678571428,0.1854656417142857,-0.3373070331428571,-0.6256310805714287,-0.0817633232857143,0.0274550059285714,-0.2816366785714285,-0.5312103521428572,0.1813831178571428,-0.2418887285714285,0.0767875674285714,-0.1417099418571428,0.6420040825,-0.1535032184999999,-0.2542357751664285,0.4975670908571429,-0.2678839463571429,-1.1832767314285717,-0.0837839363571428,-0.2897155349999999,-0.1339711603571428,0.339862336,-0.6588036504285715,0.266286335,-0.894315491142857,-0.2154999542857143,-0.7119630687857141,0.2737667505,0.10062317,0.2493067185357143,0.2837291352857142,0.1946831592857142,0.3496194178571428,0.2542210303571429,0.6339001582857142
9,9,1.50039505640784,0.2193153610385169,4.54670321887753,1.23574442100655,2.6907504578454304,8,1.7781045979154424,-0.3667964143333814,-0.7650136403026088,0.4782171152783778,-0.6105677376350805,-0.6152710330284022,-0.5382854979728797,-0.1557441308248644,-0.1027937103783398,-0.4415096378432558,-1.2945073461356158,-1.0230832,-1.4149814,0.5397382,-0.05100463,-0.93220776,0.10301361,0.36168087,-0.13384205,1.3204701,-0.9327628,0.81517136,-0.07068868,-0.0740552,1.4368786,-0.04767404,-0.4069908,-0.016123185,-0.027057344,-0.13368188,0.36368984,-0.24439302,-0.035738606,1.2661352,-0.20295942,-0.021013062,-0.14381404,0.48428354,0.19804902,0.8735312,1.5012429,-0.41136193,-0.7192965,-0.83595425,0.33805802,-0.114822805,-0.6310682,1.2372488,-0.18499583,-0.6106812,0.8138917,0.31898257,1.1151466,-0.3365037,-0.4165846,0.11272338,0.4774301,0.20801763,1.1420494,0.12640825,0.5688567,0.5588701,0.8222822,0.14461054,-2.031225,-0.15042633,-1.2422024,-0.94368637,-0.89931244,0.22783749,0.39080542,-1.2154806,0.707627,0.36550856,0.7992344,-0.08679322875,-0.3758488612499999,-0.44032408,-0.2385033412499999,0.01156872,0.92229788125,0.10467466175,0.1158333975,-0.16478975005,-0.99041425875,0.1847505824999999,-0.07831321875,-0.0352301475,0.34874588375,-0.09345179425,-0.2444955324999999,-0.1725194474999999,-0.6627496513750001,0.4949319750000001,0.085788880125,0.129576545,-0.3225087725,1.0875099925,-0.2321803875,0.636613747,-0.2575471312499999,0.9690869575,0.0655975147125,-0.2150545786249999,0.20583461125,0.1734394325,-0.2657564194999999,-0.81897536625,-0.168897315625,-0.49469876625,-0.61848448625,0.4425732162499999,-0.13116195375,-0.70855821625,-0.0918462425,0.19329999675,0.6979723175,0.23986391875,0.64657485475,0.11126226325,0.0544701687499999,-0.0726787024999999,0.5802283612499999,-0.36538317,0.18498045875,0.135681854625,-0.6731037925000001,0.54994241625,-0.9820348565,-0.3609440349375,-0.447955208125,-0.67614211125,0.2878556175,-0.4062327908749999,0.53530497075,-0.3639510325,0.15078319375,-0.0467583012499999,1.06755308
